text,label
"Patriarkatua aita edo gizonik zaharrena —hau da, patriarka— etxeko nagusitzat duen gizarte-sistema da. Gizonek dure nagusitasuna, emakumeen eta haurren gainetik. Esanahi orokorragoan, gizarte- edo kultura-sistemetan gizonek gobernua eta nagusitasuna edukitzea da patriarkatua; emakume eta gizonen arteko desberdintasuna handitzen duena.",wiki
"Piroteknia lehergailuak egiteko eta erabiltzeko tekniken multzoa da.
Piroteknia hainbat arlotan erabiltzen da; adibidez, arlo militarrean, zientzian eta ikuskizunetan. Azken arlo horretakoak dira su artifizialak.

Français",txiki
"Piroteknia materialen errekuntza eta haren efektuak aztertzen dituen zientzia, eta suaren erabileraren artea. Su artifizialen, eta haien gisakoen osaeraz eta ekoizpenaz arduratzen da. Gailu piroteknikoek era askotako osagaiak dituzte: oxidatzaileak (potasio nitratoa, potasio kloratoa, bario nitratoa, amonio perkloratoa...), erregaiak (aluminioa, magnesioa, antimonio sulfatoa, sufrea, titanioa...), lotzaileak (destrina eta beste polimero batzuk), leherkariei koloreak ematen dizkieten gaiak; estrontzioa duten gaiek kolore gorria ematen dute; barioa dutenek, berdea; kobrea dutenek, urdina; magnesioa, aluminioa eta titanioa dutenek, zuria; kriolita eta sodio oxalatoa dutenek, horia; etab.
Pirotekniak badu erabilera arlo militarrean, industrian eta abarretan ere.",wiki
"Politika gizartea gobernatzeko egiten diren ekintzen eta hartzen diren erabakien multzoa da. Politikaren bitartez komunitate bateko kide guztiei eragiten dieten erabakiak hartzen dira. Erabaki hauek herriei, herrialdeei edota mundu osoari eragiten diete.",txiki
"Politika estatuak, hiriak edo nazioak gobernatzeko praktika da. Politika izena grekerazko πολιτικος terminotik dator —politikós—, “hiritarra”, zibila edo hiriaren antolakuntzari dagokiona esan nahi duena. Politikak giza ekintza aztertzen du gizartearentzat probetxuzkoa izan dadin, Aristoteles greziar filosofoak zioen politikaren helburua zoriontasuna dela, gizarte osoaren zoriontasuna zehatzago. Errealitate politikoa ikertzen duen gizarte-zientzia, zientzia politikoa da.",wiki
"Populazio hazkundea toki jakin batean bizi diren pertsonen kopurua handitzeari esaten zaio. Hainbat arrazoirengatik gertatzen da hori: jaiotza-tasa handitu delako (ume gehiago jaio direlako), heriotza-tasa gutxitu delako (lagun gutxiago hil direlako), immigrazioagatik (beste toki batetik hona bizitzera etorri direlako pertsona batzuk) eta emigrazioagatik (beste toki batera bizitzera joan direlako pertsona batzuk), besteak beste.
Populazio-hazkundeak hainbat ondorio izan ditzake komunitate edo gizarte jakin batean, batzuk onuragarriak eta beste batzuk kaltegarriak. Adibidez, biztanleria hazten bada, jende gehiagok egingo du lan eta ekoitziko ditu ondasun eta zerbitzuak, eta, ondorioz, toki horretako ekonomia hazi egingo da. Baina, bestalde, baliabide natural gehiago beharko dira (janaria, ura eta energia adibidez), eta, hortaz, ingurunea kaltetu daiteke eta pertsonen bizi-kalitatea okertu.
Kontuan hartu behar da populazio-hazkundea ez dela mundu osoan berdin gertatzen. Afrikan, Asian eta beste lurralde batzuetan, populazio-hazkundea beste lurralde batzuetan baino handiagoa da, eta, Europan eta Ipar Amerikan, populazioa astiroago hazten da. Elikagaiak eskuratzeko erraztasunagatik, arreta medikoaren kalitateagatik, kulturarengatik eta familiak antolatzeko moduengatik aldatzen da populazio-hazkundea, besteak beste.
Populazio-hazkundearen eraginez baliabideak nola banatzen diren ere aldatu daiteke, eta baita ere zenbat jendek erabili ditzakeen zerbitzu jakin batzuk, hezkuntza edo osasun-arreta kasu. Munduko lurralde batzuetan, populazioa hazten denean baliabideak eskuratzeko lehia handitu daiteke eta pertsonen bizi kalitatea okertu.
Erronka horiei heltzeko, garrantzitsua da gobernuek eta komunitateek elkarrekin lan egin dezaten, populazio-hazkundea modu egokian antolatzeko eta kudeatzeko. Horretarako, familia-plangintzako politikak jarri daitezke abian, oinarrizko azpiegitura eta zerbitzuak sortzen lagundu, eta baliabide naturalak erabiltzeko modu jasangarriak sustatu.",txiki
"Populazio hazkundea, biologian, populazio bateko banako kopuruaren hazkundea da.
Edozein espezieren hazkundeari lotutako kontzeptua den arren, askotan gizakiaren populazioaren hazkundeari erreferentzia egiteko erabiltzen da.",wiki
"Rosa Parks giza eskubideen alde borrokatu zen emakume estatubatuar bat izan zen, 1913an jaiotakoa. ""Ameriketako Estatu Batuetako (AEB) eskubide zibilen mugimenduaren ama"" deitu zitzaion. Ospetsu bihurtu zen 1955eko abenduaren 1ean etxera joateko autobusean egin zuenagatik: egun hartan, autobusaren erdialdeko jarleku batean eseri zen, eta gidariak esan zion atzealdean eseri behar zuela, gizon zuri batek eseri behar zuelako bera zegoen lekuan; izan ere, Rosa Parks beltza (edo, gaur egun AEBn esaten den bezala, afroamerikarra) zen, eta aurrealdeko jarlekuak gizon-emakume zurientzat ziren bakarrik. Garai hartan, Alabaman, Rosa bizi zen estatuan, beltzak ezin ziren eseri aurreko jarlekuetan, zurientzako lekurik geratzen ez bazen. Baina Rosa Parksek ezetz esan zion gidariari; Koloreko Jendearen Aurrerapenerako Elkarte Nazionaleko kidea zen, eta aspertuta zegoen bere azalaren kolorearen eraginez gaizki tratatua izateagatik. Poliziak preso eraman zuen eta egun bat pasatu zuen atxilotuta. Epaiketa batean, gainera, epaileak isuna ipini zion egin zuenagatik. 
Hori dela eta, bere hiriko jende askok autobusen aurkako boikota egin zuen 381 egunez; hau da, autobusak erabiltzeari utzi zioten, injustizia horren kontra protestatzeko. Boikot hark diru asko galarazi zion Rosa Parksen hiriko autobus konpainiari; gainera, Estatu Batuetako beste leku askotara iritsi zen protesta haren berri eta jende asko hasi zen beltzen berdintasunaren aldeko manifestazioak egiten. Azkenik, pertsona askoren borrokari esker, legea aldatu zen eta koloreko jendeak ere nahi zuen lekuan esertzeko eskubidea irabazi zuen. Rosa Parkesen ekintza hura sinbolo bat bihurtu zen arrazismoaren eta arraza-bazterkeriaren kontrako borrokan.",txiki
"Rosa Louise Parks (jaiotza izena: Rosa Louise McCauley ; Tuskegee (Alabama), 1913ko otsailaren 4a - Detroit, 2005eko urriaren 24a) jostun afroamerikarra, Estatu Batuetako Eskubide Zibilen Aldeko Mugimenduko aktibista garrantzitsua izan zen, 1955eko abenduaren 1ean uko egin baitzion bere eserlekua gizonezko zuri bati utzi eta autobusaren atzealdean esertzeari, orduko AEBetako hegoaldeko legeak zioenaren aurka. Ekintza honen ondorioz preso hartu zuten eta askotan aipatzen da hau izan zela Eskubide Zibilen Aldeko Mugimendua piztu zuena.",wiki
"Sektore ekonomikoak jarduera ekonomikoak beren ezaugarrien arabera sailkatzeko erabiltzen diren multzo nagusiak dira. Sektore produktiboak, ekoizpen-sektoreak edo ekonomiaren sektoreak ere deitzen zaie.
Sektore ekonomikoen banaketa baliagarria da, besteak beste, herrialde edo eskualde bateko ekonomiaren garapen eta bilakaeraren egoera ezagutzeko; estatistikako erakundeek ekoizpen ekonomikoari buruz egiten dituzten txostenetan ere bereizten dira, gobernuek planifikazio ekonomikoak egin ahal izateko.
Herrialde bateko jarduera ekonomikoak era askotakoak izaten dira, eta horiek aztertzeko orduan, lau sektore handitan banatzen dira normalean:",txiki
"Ekonomia hainbat adarretan zatituz, sektore ekonomikoak sortzen dira. Halaber, sektore ekonomikoak hainbat azpisektoretan zatitzen dira. Sektore ekonomikoen zatiketa hainbat eratara egin daiteke, ondoren zehazten denez.",wiki
"Sexismoa sexu bateko pertsonak besteak baino hobeak direla uste izatea da, bai eta uste horretan oinarritutako jarrera eta ekintzak ere; gure gizartean, batez ere emakumeek pairatzen dute sexismoa, oraindik ez delako lortu gizonen eta emakumeen arteko berdintasun osoa. Horregatik, sarritan, emakumeak baztertu edo ezberdin tratatzen dituzte, emakumeak izateagatik baino ez. Pertsona transgeneroek ere sexismoa jasaten dute.
Adibidez, sexismoan oinarrituta, pertsona batzuek pentsatzen dute emakumeak gizonak baino txarragoak direla zenbait alorretan, esaterako lanean edo kiroletan. Sexismoarengatik emakumeek aukera gutxiago dituzte bizitzan eta gizonen aldean gutxietsiak dira. Munduko herrialde askotan emakumeek gizonek baino eskubide gutxiago dituzte oraindik. Eta eskubide horiek aitortzen dizkieten herrialdeetan ere, genero-berdintasuna kontu berri samarra da; esaterako, Mendebaldeko herrialde askotan, XX. mendera arte emakumeek ezin izan zuten botoa eman edo unibertsitatean ikasi. Feminismoaren borroka oso garrantzitsua izan da gizonek eta emakumeek legez eskubide berberak izan ditzaten.
Alabaina, nahiz eta gurean legeek gizon eta emakumeen arteko berdintasuna aitortu, sexismoa jende ugariren aurreiritzi edo usteetan agertzen da; aurreiritzi horiek dauzkatenek zeregin edo jokabide batzuetara mugatzen dituzte pertsonak, beren sexuaren arabera. Kasurako, sexismoa da pentsatzea emakumeak umeak zaintzen eta etxe lanak egiten baino ez direla onak, edo pertsonak zaintzen lan egin beharko luketela pentsatzea.
Sexismoa benetan kaltegarria da, pertsonei aukerak mugatzen dizkielako eta bazterkeria eta bortizkeria eragiten dituelako; oraindik ere senar, mutil-lagun eta gizonezko senitarteko askok gaizki tratatzen dituzte emakumeak. Denok dugu errespetuz eta duintasunez tratatuak izateko eskubidea, edozein dela ere gure sexu edo generoa. Hortaz, garrantzitsua da pertsonak heztea jarrera sexistarik izan ez dezaten eta pertsona guztiak berdin errespetatu ditzaten.",txiki
"Sexismoa edo sexu-diskriminazioa (halaber, gaztelaniaren eraginez, genero-diskriminazioa) ideologia, aurreiritzi edo estereotipoetan oinarrituta, gizonak eta emakumeak modu bereizian tratatzeko diskriminaziozko jarrera eta jokabidea da. Norbait bere sexua dela eta baztertua sentitzen denean gertatzen da. Era berean, sexismoak praktika eta portaera guztiei erreferentzia egiten die.
Desberdintasun horiek normalean sexu biologikoan oinarritzen dira: hori dela eta, emakumeen eta gizonen arteko jarrerak eta ezaugarriak desberdinak dira. Jokaera sexista gehienek emakumeei eragiten diete, sexisten ustetan, gizonak baino maila baxuagokoak direlako: gure gizartean, argi dago emakumeek gizonek baino gaitasun txikiagoa dutela erabakiak hartzerakoan, politikan, enpresetan edota lan-gaitasunak beren merituez lortzeko. Beraz, llabur esanda, norbaiten sexua dela kausa, era batera edota bestera begiratu eta jokatzea da. horrela, bi sexuen artean desberdintasunak jarriz. Hori esandakoan, beharrezkoa da sexismoaren oinarria zein den azaltzea, izan ere, betidanik gizartean pairatu delako. Emakumeenganako sexismoa erlijioek eragiten dutena dela esan genezake: orokorrean, erlijio guztiek gizonezkoa emakumezkoa baino gehiago dela uste dute. Erlijioa bera matxista da eta horrek esan nahi du haiek ezartzen dituzten jarrerek ere rol bera izan behar dutela. Erlijioak jarritako arauak betetzen ez zituen pertsona gizartean gaizki ikusia zen. Emakumeak beti beldurra izaten du, ez baitaki zer gerta daitekeen.",wiki
"Sexu-jazarpena pertsona batek beste bat sexualki modu desegokian tratatzea da, haren baimenik gabe. Hainbat modu eta lekutan gertatu daiteke, eskolan, lanean edo telefono mugikorraren bidez, esaterako, baina baita beste edozein ingurunetan ere.
Sexu-jazarpena ez da norbaiti bere gorputzeko atal batzuk baimenik gabe ukitzea bakarrik (gauza guztiz onartezina, berez); izan ere, pertsona bat sexuarekin zerikusia duen eta nahi ez duen zerbaitekin deseroso, lotsatuta edo beldurtuta sentiarazten duen edozer gauza egitea da sexu-jazarpena. Hau da, esandako zerbait, keinu bat, edo portaera jakin bat sexu-jazarpena izan daitezke.
Garrantzitsua da jakitea sexu-jazarpena ez dagoela ondo inondik ere, edonork egiten edo jasaten duela ere. Inork ez du sexu-jazarpena jasatea merezi, eta guztiok dugu seguru sentitzeko eta errespetatuak izateko eskubidea.
Zu zue edo ezagutzen duzun norbait sexu-jazarpena jasaten ari bazarete, oso garrantzitsua da fidagarria den norbaiti kontatzea, heldu bati edo arduradun bati adibidez, jazarpen hori amaitzen laguntzeko.",txiki
"Sexu jazarpena sexu ekintzak izatearren pertsona bati mendekotasun egoera batean (lantokian ugazaba baten aldetik, ikastetxean irakasle baten aldetik, ...) egiten zaion xantaia da, pribilegioak eskuratzeko proposamenak luzatuz edo zigorrekin mehatxatuz.",wiki
"Langile-sindikatuak enpresa bateko langileak beren borondatez batzen dituzten antolakundeak dira, langileen lan eta ordainketa baldintzak hobetzeko helburua dutenak. Sindikatuek beren kideen bozeramaile gisa jarduten dute (baina langile guztien ordezkaria dela suposatzen da) enpresaren zuzendaritzarekin dituzten harremanetan. 
Sindikatu batek bere kideen interesak defendatzen ditu eta beraz, enpresaren langileez arduratzen da. Teorikoki, sindikatuak alderdi profesionaleko arazoez bakarrik arduratzen dira.",txiki
"Sindikatu bat kideen interesak babesten dituen elkarte mota bat da; bereziki, beren lanbide-, ekonomia- eta gizarte-interes komunen alde egiteko, langileek osatzen duten elkartea da.",wiki
"Telefonoa urrutitik komunikatzeko gailu oso ohikoa da. Telefono batekin, pertsona batek ia berehala hitz egin dezake munduaren beste aldeko norbaitekin. Telefono gehienak kableen bidez daude konektatuta. Beste batzuk, telefono mugikorrak adibidez, airetik bidaiatzen duten irrati-uhin ikusezinen bidez daude konektatuta.",txiki
"Telefonoa urrutitik seinale elektrikoen bidez seinale akustikoak transmititzeko diseinatutako telekomunikazio-gailu bat da. Antonio Meuccik asmatu zuen, teletrofono izenaz, 1854an lehen prototipo bat eraiki zuenean, zailtasun ekonomikoengatik patentea formalizatu ez zuen arren: asmakizun haren deskribapen labur bat soilik aurkeztu zuen Estatu Batuetako 1871ko Patente Bulegoan. Bi data horien artean, 1861ean, Johann Philipp Reisek beste prototipo bat garatu zuen, bereiz; beraz, Meucciren eskaera berandu iritsi zen.
Urte batzuk geroago, 1876an, Alexander Graham Bell patentatzen lehena izan zen, eta urte askotan zehar, Elisha Grayrekin batera, telefonoaren asmatzailetzat hartu ziren.
2002ko ekainaren 11n, Ameriketako Estatu Batuetako Kongresuak 269 ebazpena onartu zuen: horren arabera, benetako asmatzailea Antonio Meucci izan zela aitortzen da.",wiki
"Telegrafo elektrikoa urrutitik komunikatzeko tresna bat da, XIX. mendean asmatutakoa. Argindarra erabiltzen du mezu kodetuak kableen bidez bidaltzeko. Asmatu zenean, telegrafoa zen urrutitik komunikatzeko modurik azkarrena.",txiki
"Telegrafo elektrikoa zeinu elektrikoak erabiltzen duen telegrafoa da. Urruti dagoen jendearekin komunikatzeko lehen gailu elektrikoa izan zen. Asmakuntza honen patentea Samuel Morseri eman zaion arren, Gauss eta Weber, 1822. urtean, jada, eurek asmatutako telegrafo baten bidez komunikatzen ziren, Morsek, berea sortu baino hamaika urte lehenago. Honen bidez, telegramak igortzen ziren.",wiki
"Transgenero hitza ematen zaie jaiotzeko sexuarekin bat ez datorren genero-identitatea edo genero-adierazpena duten pertsonei.
Genero terminoak pertsona bat gizon edo emakumea den adierazten du. Haurra jaiotzen denean, mutil edo neskatzat hartzen dugu haren organo sexualetan oinarrituta. Genero-identitateak, aldiz, pertsona bakoitzak bere burua zertzat hartzen duen adierazten du, hau da, mutil ala neskatzat.
Sarritan, pertsonek jaio ziren genero-identitate bera dute. Pertsona transgeneroak, berriz, ez dira jaiotzako generoarekin identifikatzen. Neska jaio zen pertsona batek mutila dela sentitu dezake, eta antzera gertatzen da mutil jaio den pertsona batek neska dela sentitzen duenean. Era berean, gerta daiteke pertsona transgenero bat ez sentitzea ez mutil ez neska.
Pertsona transgenero batzuek itxura edo ezaugarri fisikoak aldatu nahi izaten dituzte, sentitzen duten generoarekin bat etortzeko. Batzuek arropa edo ilea bakarrik aldatzen dute beren generoa adierazi edota erakusteko. Beste batzuek, berriz, gorputzean aldaketak egin nahi izaten dituzte beren genero-identitatearekin bat etortzeko; horretarako, ebakuntza kirurgikoak egin edota medikamentuak erabiltzen dituzte.
Pertsona transgeneroek arazoak izaten dituzte bizi diren gizartearekin. Sarritan, familiek, lagunek eta beste pertsonek ez dute ulertzen haien genero-identitatea. Arazoak izaten dituzte eskolan, lanean eta beste hainbat tokitan ere, pertsona askok erakusten dizkieten kontrako aurreiritzi eta jokabideengatik. Pertsona transgenero askok oso gaizki pasatzen dute horregatik.

Deutsch

Français",txiki
"Transgenero hitzak jaiotzerakoan esleitutako generoarekin bat ez datorren genero nortasuna duten pertsonak izendatzen ditu.​
Hitza, orokorrean, genero-nortasun egoerari lotzen zaio (nork bere burua gizonezkotzat jotzea, emakumezkotzat, bi generokotzat, batekotzat ere ez, eta abar), nortasun hori jaiotzan esleitutako generoarekin bat ez datorrenean (besteok kromosomen edo genitalen arabera emakumezko edo gizonezkotzat identifikatzen duten generoa). Genero binariotik (emakume ala gizon) urruntzen diren norbanako, portaera edo talde anitzei ere egokitzen zaie.​
Transgenero hitzaren kontrako gisa erabili ohi da zisgenero hitza, hots, jaiotzan esleitu zaion generoarekin bat datorren nortasuna duena.​",wiki
"Txondorra ikatza lortzeko egiten zuten egur-meta da. Izan ere, garai batean, ikatza oso baliabide garrantzitsua zen, sua egiteko.Ikazkinek egiten zuten txondorra. Horretarako, egurra biltzen zuten basoan (pagoaren, haritzaren edo gaztainondoaren egurra, adibidez), eta, gainean adaxkak, garoa eta lurra jarrita, barruan sua pizten zuten, egurra ikatz bihurtzeko. Suak hogei egun inguru ematen zituen piztuta.
Gaur egun, noizbehinka egiten dute txondorrik Euskal Herriko hainbat lekutan, lehenagoko lanbidea nolakoa zen erakusteko.",txiki
"Txondorra, egur ikatza egiteko xedeaz, ikazkinek eraikitzen zuten egur meta da. 
Gaur egun ere, noizbehinka egiten dira txondorrak, antzinako lanbideen erakustaldi gisa. Egurra, oro har, pago, haritz, gaztainondo edo ezpelarena izaten da, eta plazan bilduriko egurraren gainean lurra eta bestelako gaiak —orbela, ira edo adaxkak, kasu— ezartzen dira hura estaltzeko. Txondor bakoitzean 50.000 kilo egur inguru pilatzen dituzte guztira. Su eman eta egun batzuen buruan egurra ura galdu eta ikatz bihurtua izaten da, erre-egosi prozesua egin eta gero.",wiki
"Udala (Iparraldeko euskaraz, Herriko Etxea) halako hiri edo Udalerri bat gobernatzen duen erakundea da, hiriak behar bezala funtzionatzeko behar dituen zerbitzu publikoak antolatzen dituena.
Erakunde horren barruan «udalbatza» izeneko organo edo atal bat dago. Udalbatzaren ardura udalaren lana zuzentzea eta kontrolatzea da. Herritarrek udal hauteskundeetan aukeratzen dituzte udalbatza osatzen duten pertsonak. Honako hauek dira:
Alkatea: udala edo udal gobernua zuzentzen duen pertsona eta hiriko agintari gorena da.
Zinegotziak: herritarrek hauteskundeetan aukeratutako pertsonak hauek alkatearekin batera osatzen dute udalbatzarra, udalerriko gaiak eztabaidatu eta erabakitzeko. Horietako batzuk, gainera, udal gobernua osatzen dutenak hain zuzen ere, udalak eskaintzen dituen zerbitzu publikoez arduratzen dira.
Alkatea eta zinegotziak maiz biltzen dira «osoko bilkura» izena duten bileretan. Bilera horietan, hiriarekin zerikusia duten gaiei buruz eztabaidatu eta erabakiak hartzen dituzte. Gainera, hiria eta udal zerbitzuak behar bezala funtzionatzeko arauak ezartzen dituzte. Udalbatzak erabaki beharreko beste gai oso garrantzitsu bat aurrekontua da; hau da, udalak bere lana egin eta udalerriak funtzionatzeko behar duen dirua. Horretarako, udal zergen inguruko erabakiak hartzen dituzte. Udal zergak hiri bateko biztanleek udal horren funtzionamendua laguntzeko eta udal zerbitzuak edukitzeko ordaintzen duten dirua dira.
Gainera, udalak langileak izan ohi ditu; hau da, udaletxean lan egiteko eta udal zerbitzuak eskaintzeko kontratatzen diren pertsonak.
Udal zerbitzuak udalak herritarren beharrak asetzeko antolatzen dituen zerbitzu publikoak dira; aipagarrienak hauek dira:

Garraio publikoa: autobusa, tranbia edo metroa.
Ura eta argia: zehazki gure etxeetara iristen den ura eta kaletako argia.
Segurtasuna eta trafikoa: udaltzaingoa eta suhiltzaileak.
Garbiketa: zabor bilketa, kale garbiketa, lorezaintza.
Kaleen, plazen, lorategien eta abarren konponketa.
Kultura: erakusketa aretoak eta museoak, antzokiak, liburutegiak, kongresu-jauregiak eta abar.
Kirolak: futbol edo saskibaloi zelaiak, kiroldegiak, pilotalekuak, igerilekuak eta abar.
Gizarte-zentroak: ludotekak, adinekoentzako zentroak, gizarte laguntza eta abar.",txiki
"Udala estatuaren administrazio maila beherena da, udalerri bat administratzen duten pertsonen multzoa, alkateak eta zinegotziek osatua. Udalak oso txikiak direnean, biltzar bidezko funtzionamendua dute, kontzeju ireki izenekoa. Bere egoitzak udaletxe du izena.
Askotan, administrazio maila beherena da baina udal handien kasuan, badaude beheko banaketa administratiboak: auzoak, barrutiak, alkate-auzoak, eta abar.",wiki
"Ugalkortasun kontzeptua, demografian erabiltzen denean, gizatalde batek umeak izateko duen gaitasunaz mintzatzeko erabiltzen da. Normalean, Ugalkortasun-tasa erabiltzen da ugalkortasuna neurtzeko, hau da, lurralde jakin bateko emakumeek zenbat ume edukitzen dituzten, batez beste, ugalkor diren bitartean.
Ugalkortasunak eragin handia dauka gizataldeen hazkundean eta garapenean. Ugalkortasun-tasa altua baldin bada, ume gehiago jaio delako da, eta, hortaz, jende gehiago egongo da gizataldean. Alderantziz, ugalkortasun-tasa baxua denean, segur aski jende gutxiago egongo da gizataldean.
Hainbat arrazoik baldintzatzen dute ugalkortasun-tasa, direla biologikoek, direla sozialek. Hauek dira ugalkortasunean eragina duten arrazoi biologikoetako batzuk: emakumeen adina, ugalketa-osasuna eta genetika bera ere. Horren adibide, emakume edadetuetan baxuagoa izan ohi da ugalkortasun-tasa, obuluak kalitate baxuagokoak izaten direlako eta, oro har, ez direlako horren ugalkorrak. Baina emakume batzuek, ordea, ugalkortasun-tasa altuagoa dute, genetika- eta osasun-kontuengatik.
Esan bezala, arrazoi biologikoez gain, arrazoi sozial eta kulturalek ere baldintzatzen dute ugalkortasuna. Arrazoi horien artean, honakoak daude: biztanleek behar bezalako osasun-arreta, hezkuntza eta baliabide ekonomikoak dituzten ala ez, eta baita familiaren eta ugalkortasunaren gaineko zein uste eta usadio dituzten ere. Esaterako, kultura batzuetan, emakumeei zailagoa gertatzen zaie hezkuntza jasotzea eta baliabide ekonomikoak eskuratzea, eta horregatik zailagoa dute beren ugalkortasunaren jabe izatea, alegia, umeak izan nahi dituzten kontrolatzea. Kulturaren arabera ere, presio sozial eta kultural handia dago umeak adin jakin batean edo bizi-garai batean edukitzeko, eta horrek, noski, eragina du ugalkortasun-tasan.
Kontuan hartu behar da ugalkortasun-tasak eragin ezberdina izan dezakeela eskualde batean edo bestean. Esaterako, biztanleriaren gehiengoa zaharra den herrialdeetan ugalkortasun-tasa baxua bada, arazoak egon litezke langile gutxiegi edukitzeagatik eta pertsona zaharrei pentsio-laguntzak emateko nahikoa diru ez edukitzeagatik. Biztanleria hazten ari den herrialdeetan, ordea, ugalkortasun-tasa altua bada bestelako arazoak agertu daitezke, batez ere, baliabide natural gutxiegi eta oinarrizko zerbitzu gutxiegi izateagatik.
Demografian, ugalkortasuna beste kontzeptu batzuekin alderatuta aztertzen da, esaterako heriotza- eta migrazio-tasarekin. Hainbat tasa elkarrekin aztertuta, ikertzaileek errazago ulertu dezakete nola hazten eta aldatzen den biztanleria eta horrek zelako eragina duen gizartean.",txiki
"Ugalkortasuna gizakiek, beste animaliek eta landareek ugaltzeko duten ahalmena da, ugalketarako potentziala, ale edo banako bakoitzeko nahiz populazio baterako. Gizakien kasuan, faktore soziologikoen eta osasun-egoeraren araberakoa da.",wiki
"Uholdeak ibaiek gainezka egiten dutenean eta ondoko lurrak urez beteta geratzen direnean gertatzen dira, normalean eurite handiaren ondorioz. Sarritan, udaberrian gertatzen dira, mendietako elurra urtu eta gero; baina baita eurite handiak gertatzen direnean ere, edozein sasoitan. Itsasoak ere eragin ditzake uholdeak, batez ere itsasgoran haize handia dagoenean. 
Uholdeak berez ez dira zerbait txarra izaten; fenomeno naturalak izaten dira, baina batzuetan kalteak eta baita hondamendiak ere eragiten ditu, eraikinetan adibidez, eta gerta daiteke ur-lasterrak pertsonak eramatea eta haietako batzuk itota hiltzea ere. Baina onak eta onuragarriak ere izan daitezke; adibidez, Egipton, Nilo ibaiak eragindako uholdeak oso onura handia ekartzen zuten, ibaiak utzitako lohiak eta hezetasuna oso onak zirelako nekazaritzarako.
Uholdeak beti izan dira Lurreko bizitzaren parte. Kultura askotan dago kondaira bat uholde handi bati buruz. Antzinatik jendeak ibaien ondoan eraiki ditu herriak eta hiriak, ura edateko eta nekazaritzarako erabiltzen dutelako. Beraz, ibaien uholdeek pertsona askori eragiten diete. Leku batzuetan presak edo dikeak eraiki dira lurrak ibaietako uholdeetatik babesteko.",txiki
"Uholdea lur eremuak urez estaltzea da, ohiko lekuetatik gainezka egiten duenean, adibidez, euri jasen ondorioz ibaiek gainezka egitean edo tsunamiengatik itsas maila igotzean. Beste hainbat arrazoi ere daude, hala nola elur urtzea, urtegi baten haustura, maila freatikoaren igoera edo urakanak eragindako itsas mailaren igoera. Ez da nahastu behar ur-goraldi edo uraldiarekin: hor, ur kopurua erruz handitzen bada ere, ez du ibilgutik gainezka egiten.
Ibai-uholdeak aldizkako prozesu naturalak dira eta ibai-ordokien sortzaile nagusiak: horrek ibai-ertzeko lur emankorrek nekazaritza garatzea ahalbidetu du.Nilo ibaiaren harana eta Mesopotamia horien adibide garbiak dira.
Uholdea arrisku natural nagusietako bat da eta kalte gehien sortzen duen hondamen naturala. 1996-2005 aldian, hondamendi naturalen % 80 meteorologikoak edo hidrologikoak izan ziren. 1973 eta 1997 artean, uholdeek urtean batez beste 66 milioi pertsonari eragin zieten eta egoerak okerrera egin du kostaldeko herri askotan: 136 metropoli nagusietan egindako ikerketa batean itsas mailaren goratzeak eragin lezaken kostua kalkulatzeko, uholdeek 1.000 milioi inguru kostua eragingo lukete urtero 2010etik 2050era, hiri horientzat bakarrik. Euskal Herrian, klima-aldaketaren ondorioz euri-jasak % 10 ugarituko direla aurreikusten da eta uholdeak maizago gertatuko direla. Azkenaldian eginiko kanalizazioek eta lurren artifizializazioak arriskua areagotu dute.",wiki
"UNESCO Nazio Batuen organismo bat da. Hezkuntza, zientzia eta kultura bultzatu edo sustatzea du helburu. UNESCO hitza, berez, ingelesezko laburdura bat da eta euskaraz ""Hezkuntza, Zientzia eta Kulturarako Nazio Batuen Antolakundea"" esan nahi du.
Antolakunde hau 1945ean sortu zen, Bigarren Mundu Gerra amaitu eta gutxira, Nazio Batuen erakundeak gerrak ekiditen edo eragozten laguntzeko. Herrialde gehienetako ordezkariek uste zuten, mundu osoan bakea lortzeko, ezinbestekoa zela pobreziaren aurka lan egitea. Honez gain, zientziaren, hezkuntzaren eta kulturaren garapenaren bitartez garapen iraunkorra sustatu nahi zuten.",txiki
